date,official_forecast,actual_gold_price,forecast_lower,forecast_upper,split,source_model_label,selected_model_key,selected_model_name
2024-06-24,2369.076229941339,2334.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-06-25,2341.878836686147,2336.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-06-26,2344.8303765063047,2320.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-06-27,2331.1569551523626,2342.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-06-28,2349.6803584758773,2342.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-01,2347.966045475094,2342.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-02,2347.6847814850357,2051.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-03,2103.269478279983,2172.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-04,2220.7936364315196,2172.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-05,2210.8799328224636,2338.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-08,2348.7489280963705,2414.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-09,2401.1473241980734,2414.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-10,2397.014155285457,2666.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-11,2609.5864916559085,2718.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-12,2639.775799247156,2718.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-15,2640.226114356807,2445.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-16,2414.6097367213038,2474.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-17,2457.9818214095594,2488.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-18,2468.567190947054,2478.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-19,2460.3219173101193,2478.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-22,2461.8015614893066,2414.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-23,2408.8092694042407,2413.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-24,2412.349274686303,2433.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-25,2428.8205155941146,2400.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-26,2400.775501469637,2400.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-29,2402.8018555503036,2402.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-30,2403.798172224951,2422.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-07-31,2420.6679320352814,2461.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-01,2451.9419067023673,2053.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-02,2107.7978279010085,2043.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-05,2122.654762015971,2329.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-06,2359.575672816925,2329.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-07,2340.1684131140464,2399.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-08,2398.1480671480413,2433.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-09,2422.8478333177472,2433.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-12,2421.1927324016306,2660.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-13,2611.8239815560255,2482.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-14,2450.6114175514494,2485.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-15,2465.736770559437,2471.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-16,2455.071062074288,2471.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-19,2456.7150968079645,2513.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-20,2492.6640158784935,2535.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-21,2509.1411630271623,2522.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-22,2497.778072560905,2516.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-23,2494.728813916695,2516.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-26,2496.108991655005,2527.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-27,2506.8629674425697,2525.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-28,2505.011961433507,2526.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-29,2507.127737777754,2538.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-08-30,2518.2804665551585,2538.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-02,2518.469526674419,2048.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-03,2108.232239168225,2048.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-04,2136.2454663664103,2372.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-05,2403.863704462069,2354.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-06,2366.6600065213897,2354.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-09,2367.2235576250273,2512.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-10,2499.5901470014146,2630.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-11,2589.15685080057,2630.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-12,2583.6954040764367,2687.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-13,2633.2259505341917,2687.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-16,2632.2138378345294,2593.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-17,2556.2668305535567,2590.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-18,2561.051775394681,2603.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-19,2574.1245749234754,2597.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-20,2569.0359685614594,2597.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-23,2570.775700701594,2635.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-24,2604.4810961357916,2665.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-25,2628.1852995800914,2670.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-26,2632.6070843992206,2683.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-27,2645.296404739818,2683.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-09-30,2646.273552710579,2675.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-01,2640.7481694722187,2046.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-02,2115.192228371983,2046.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-03,2151.5002168143733,2046.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-04,2146.535930293453,2365.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-07,2409.9482127117267,2393.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-08,2410.9220778918957,2393.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-09,2408.3601299129414,2523.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-10,2517.143584939229,2636.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-11,2604.0607328215433,2636.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-14,2598.5018460877,2671.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-15,2629.173492370946,2673.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-16,2631.0934283145793,2689.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-17,2646.1217645228503,2700.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-18,2656.408287353109,2700.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-21,2657.7951143308537,2742.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-22,2695.130052706748,2749.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-23,2700.509187971638,2758.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-24,2709.935793065317,2743.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-25,2698.906549476448,2743.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-28,2701.9554344456424,2745.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-29,2705.834274344362,2773.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-30,2730.7205762648064,2801.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-10-31,2754.982579381149,2801.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-01,2754.8875698481784,2056.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-04,2131.9741204159754,2382.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-05,2449.4429958158853,2382.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-06,2425.7520003177556,2325.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-07,2375.3218175296424,2430.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-08,2464.8500593291046,2430.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-11,2456.60945239963,2693.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-12,2676.029293529511,2743.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-13,2702.592303080601,2625.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-14,2601.692621352413,2585.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-15,2577.37470907735,2585.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-18,2580.2373718376452,2619.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-19,2608.773720101541,2643.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-20,2627.2118207916446,2659.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-21,2639.5601314034543,2676.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-22,2654.177852334519,2676.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-25,2654.1295587458953,2723.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-26,2694.365220658529,2642.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-27,2625.2484139240505,2670.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-28,2654.6259878115097,2670.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-11-29,2653.622740329653,2670.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-02,2654.427832783975,2031.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-03,2118.5743082016215,2190.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-04,2288.6650222120566,2190.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-05,2274.0070285332436,2190.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-06,2270.0843060290576,2345.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-09,2395.803314988013,2564.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-10,2568.035364262094,2564.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-11,2554.064939995194,2633.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-12,2612.1260340453646,2743.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-13,2701.187678384339,2743.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-16,2696.2577842168043,2669.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-17,2636.5672084618236,2662.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-18,2636.730072424501,2654.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-19,2631.518060577919,2625.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-20,2608.525300354245,2625.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-23,2611.144791053245,2632.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-24,2618.4260365734094,2632.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-25,2618.6115332834247,2632.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-26,2619.2851505358067,2642.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-27,2627.897455166924,2642.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-30,2627.9836683102026,2640.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2024-12-31,2627.2370235809694,2640.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-01,2627.9786442664495,2640.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-02,2628.5783814436977,2640.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-03,2629.1498445368543,2640.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-06,2629.6943665028566,3300.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-07,3183.865460465714,3370.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-08,3206.5104965059804,3370.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-09,3209.8453207171488,3370.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-10,3217.419244902818,3922.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-13,3687.9286755589537,2723.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-14,2658.3963933722516,2693.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-15,2711.630140336949,2722.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-16,2737.008790986312,2757.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-17,2764.0428727319613,2757.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-20,2761.539390109081,2757.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-21,2761.3678142490357,2788.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-22,2786.793648915896,2800.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-23,2794.9351307094403,2780.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-24,2777.575827102763,2780.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-27,2778.9637185260294,2791.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-28,2788.0831388096567,2786.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-29,2784.1015163083994,2790.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-30,2787.176096636845,2853.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-01-31,2840.053210668819,2853.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-03,2836.704369000059,2674.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-04,2687.3020873014457,3201.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-05,3140.428012794486,3201.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-06,3110.1414151992826,3408.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-07,3287.7054431448382,3371.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-10,3249.266965951275,3923.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-11,3720.715816755661,3923.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-12,3695.529903196183,4269.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-13,3996.4760032539853,2958.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-14,2888.1602293935202,2958.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-17,2973.9072784524255,2958.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-18,2973.1950590377082,2956.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-19,2970.5867300267473,2964.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-20,2976.695334379869,2973.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-21,2983.169763380663,2973.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-24,2982.1431269973077,2960.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-25,2970.488418250984,2955.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-26,2967.3968596464247,2926.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-27,2942.362389655564,2935.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-02-28,2951.3517861166224,2935.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-03,2950.0274035810853,2906.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-04,2924.69023693425,3196.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-05,3169.153158411978,3196.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-06,3152.1951659030533,3417.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-07,3339.8741000531645,3376.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-10,3295.3207500016238,3640.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-11,3522.5623742046887,4043.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-12,3849.6644257038247,4273.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-13,4026.5737948285314,3001.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-14,2956.6944323020493,3001.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-17,3038.7958273178606,3038.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-18,3068.1642313526113,3075.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-19,3095.0603566227333,3089.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-20,3103.821314542234,3092.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-21,3105.094624752253,3092.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-24,3104.3011645327188,3066.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-25,3081.6095065042878,3055.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-26,3073.3239436304852,3049.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-27,3068.3885065259706,3086.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-28,3098.3214390634244,3086.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-03-31,3095.457489519963,3162.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-01,3158.7751802517573,3162.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-02,3154.1472384794665,2877.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-03,2915.488015232592,2939.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-04,2984.201788992731,2939.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-07,2978.1650277414137,3409.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-08,3370.5996956234903,3439.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-09,3367.8910006898886,3621.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-10,3522.173527320476,3621.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-11,3515.4078342503644,4018.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-14,3852.9914540391296,3261.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-15,3201.2241252207655,3250.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-16,3242.666566491105,3358.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-17,3333.9195660808864,3358.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2025-04-18,3328.3125285761807,3358.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
