date,split,actual,yhat,yhat_lower,yhat_upper,forecast_stage
1970-04-14,train,37.54,,,,actual_training_history
1970-04-15,train,37.54,,,,actual_training_history
1970-04-16,train,37.54,,,,actual_training_history
1970-04-17,train,37.54,,,,actual_training_history
1970-04-20,train,37.54,,,,actual_training_history
1970-04-21,train,37.54,,,,actual_training_history
1970-04-22,train,37.54,,,,actual_training_history
1970-04-23,train,37.54,,,,actual_training_history
1970-04-24,train,37.54,,,,actual_training_history
1970-04-27,train,37.54,,,,actual_training_history
1970-04-28,train,37.54,,,,actual_training_history
1970-04-29,train,37.54,,,,actual_training_history
1970-04-30,train,37.54,,,,actual_training_history
1970-05-01,train,35.17,,,,actual_training_history
1970-05-04,train,34.99,,,,actual_training_history
1970-05-05,train,36.22,,,,actual_training_history
1970-05-06,train,35.21,,,,actual_training_history
1970-05-07,train,35.21,,,,actual_training_history
1970-05-08,train,35.32,,,,actual_training_history
1970-05-11,train,36.75,,,,actual_training_history
1970-05-12,train,36.75,,,,actual_training_history
1970-05-13,train,36.75,,,,actual_training_history
1970-05-14,train,36.75,,,,actual_training_history
1970-05-15,train,36.75,,,,actual_training_history
1970-05-18,train,36.75,,,,actual_training_history
1970-05-19,train,36.75,,,,actual_training_history
1970-05-20,train,36.75,,,,actual_training_history
1970-05-21,train,36.75,,,,actual_training_history
1970-05-22,train,36.75,,,,actual_training_history
1970-05-25,train,36.75,,,,actual_training_history
1970-05-26,train,36.75,,,,actual_training_history
1970-05-27,train,36.75,,,,actual_training_history
1970-05-28,train,36.75,,,,actual_training_history
1970-05-29,train,36.75,,,,actual_training_history
1970-06-01,train,35.05,,,,actual_training_history
1970-06-02,train,35.0,,,,actual_training_history
1970-06-03,train,34.95,,,,actual_training_history
1970-06-04,train,35.28,,,,actual_training_history
1970-06-05,train,36.23,,,,actual_training_history
1970-06-08,train,35.33,,,,actual_training_history
1970-06-09,train,35.33,,,,actual_training_history
1970-06-10,train,36.83,,,,actual_training_history
1970-06-11,train,37.1,,,,actual_training_history
1970-06-12,train,37.1,,,,actual_training_history
1970-06-15,train,37.1,,,,actual_training_history
1970-06-16,train,37.1,,,,actual_training_history
1970-06-17,train,37.1,,,,actual_training_history
1970-06-18,train,37.1,,,,actual_training_history
1970-06-19,train,37.1,,,,actual_training_history
1970-06-22,train,37.1,,,,actual_training_history
1970-06-23,train,37.1,,,,actual_training_history
1970-06-24,train,37.1,,,,actual_training_history
1970-06-25,train,37.1,,,,actual_training_history
1970-06-26,train,37.1,,,,actual_training_history
1970-06-29,train,37.1,,,,actual_training_history
1970-06-30,train,37.1,,,,actual_training_history
1970-07-01,train,35.0,,,,actual_training_history
1970-07-02,train,35.0,,,,actual_training_history
1970-07-03,train,35.0,,,,actual_training_history
1970-07-06,train,36.23,,,,actual_training_history
1970-07-07,train,35.3,,,,actual_training_history
1970-07-08,train,35.3,,,,actual_training_history
1970-07-09,train,36.12,,,,actual_training_history
1970-07-10,train,36.67,,,,actual_training_history
1970-07-13,train,37.4,,,,actual_training_history
1970-07-14,train,37.4,,,,actual_training_history
1970-07-15,train,37.4,,,,actual_training_history
1970-07-16,train,37.4,,,,actual_training_history
1970-07-17,train,37.4,,,,actual_training_history
1970-07-20,train,37.4,,,,actual_training_history
1970-07-21,train,37.4,,,,actual_training_history
1970-07-22,train,37.4,,,,actual_training_history
1970-07-23,train,37.4,,,,actual_training_history
1970-07-24,train,37.4,,,,actual_training_history
1970-07-27,train,37.4,,,,actual_training_history
1970-07-28,train,37.4,,,,actual_training_history
1970-07-29,train,37.4,,,,actual_training_history
1970-07-30,train,37.4,,,,actual_training_history
1970-07-31,train,37.4,,,,actual_training_history
1970-08-03,train,34.95,,,,actual_training_history
1970-08-04,train,35.38,,,,actual_training_history
1970-08-05,train,36.2,,,,actual_training_history
1970-08-06,train,35.52,,,,actual_training_history
1970-08-07,train,35.3,,,,actual_training_history
1970-08-10,train,36.73,,,,actual_training_history
1970-08-11,train,36.73,,,,actual_training_history
1970-08-12,train,37.38,,,,actual_training_history
1970-08-13,train,37.38,,,,actual_training_history
1970-08-14,train,37.38,,,,actual_training_history
1970-08-17,train,37.38,,,,actual_training_history
1970-08-18,train,37.38,,,,actual_training_history
1970-08-19,train,37.38,,,,actual_training_history
1970-08-20,train,37.38,,,,actual_training_history
1970-08-21,train,37.38,,,,actual_training_history
1970-08-24,train,37.38,,,,actual_training_history
1970-08-25,train,37.38,,,,actual_training_history
1970-08-26,train,37.38,,,,actual_training_history
1970-08-27,train,37.38,,,,actual_training_history
1970-08-28,train,37.38,,,,actual_training_history
1970-08-31,train,37.38,,,,actual_training_history
1970-09-01,train,34.9,,,,actual_training_history
1970-09-02,train,35.01,,,,actual_training_history
1970-09-03,train,34.95,,,,actual_training_history
1970-09-04,train,35.39,,,,actual_training_history
1970-09-07,train,35.3,,,,actual_training_history
1970-09-08,train,35.3,,,,actual_training_history
1970-09-09,train,36.25,,,,actual_training_history
1970-09-10,train,36.92,,,,actual_training_history
1970-09-11,train,37.33,,,,actual_training_history
1970-09-14,train,37.1,,,,actual_training_history
1970-09-15,train,37.1,,,,actual_training_history
1970-09-16,train,37.1,,,,actual_training_history
1970-09-17,train,37.1,,,,actual_training_history
1970-09-18,train,37.1,,,,actual_training_history
1970-09-21,train,37.1,,,,actual_training_history
1970-09-22,train,37.1,,,,actual_training_history
1970-09-23,train,37.1,,,,actual_training_history
1970-09-24,train,37.1,,,,actual_training_history
1970-09-25,train,37.1,,,,actual_training_history
1970-09-28,train,37.1,,,,actual_training_history
1970-09-29,train,37.1,,,,actual_training_history
1970-09-30,train,37.1,,,,actual_training_history
1970-10-01,train,37.1,,,,actual_training_history
1970-10-02,train,35.02,,,,actual_training_history
1970-10-05,train,35.38,,,,actual_training_history
1970-10-06,train,35.55,,,,actual_training_history
1970-10-07,train,35.35,,,,actual_training_history
1970-10-08,train,35.28,,,,actual_training_history
1970-10-09,train,36.17,,,,actual_training_history
1970-10-12,train,37.15,,,,actual_training_history
1970-10-13,train,37.15,,,,actual_training_history
1970-10-14,train,37.15,,,,actual_training_history
1970-10-15,train,37.15,,,,actual_training_history
1970-10-16,train,37.15,,,,actual_training_history
1970-10-19,train,37.15,,,,actual_training_history
1970-10-20,train,37.15,,,,actual_training_history
1970-10-21,train,37.15,,,,actual_training_history
1970-10-22,train,37.15,,,,actual_training_history
1970-10-23,train,37.15,,,,actual_training_history
1970-10-26,train,37.15,,,,actual_training_history
1970-10-27,train,37.15,,,,actual_training_history
1970-10-28,train,37.15,,,,actual_training_history
1970-10-29,train,37.15,,,,actual_training_history
1970-10-30,train,37.15,,,,actual_training_history
1970-11-02,train,35.0,,,,actual_training_history
1970-11-03,train,34.99,,,,actual_training_history
1970-11-04,train,34.99,,,,actual_training_history
1970-11-05,train,36.1,,,,actual_training_history
1970-11-06,train,35.65,,,,actual_training_history
1970-11-09,train,36.33,,,,actual_training_history
1970-11-10,train,36.33,,,,actual_training_history
1970-11-11,train,37.2,,,,actual_training_history
1970-11-12,train,37.17,,,,actual_training_history
1970-11-13,train,37.17,,,,actual_training_history
1970-11-16,train,37.17,,,,actual_training_history
1970-11-17,train,37.17,,,,actual_training_history
1970-11-18,train,37.17,,,,actual_training_history
1970-11-19,train,37.17,,,,actual_training_history
1970-11-20,train,37.17,,,,actual_training_history
1970-11-23,train,37.17,,,,actual_training_history
1970-11-24,train,37.17,,,,actual_training_history
1970-11-25,train,37.17,,,,actual_training_history
1970-11-26,train,37.17,,,,actual_training_history
1970-11-27,train,37.17,,,,actual_training_history
1970-11-30,train,37.17,,,,actual_training_history
1970-12-01,train,34.98,,,,actual_training_history
1970-12-02,train,35.0,,,,actual_training_history
1970-12-03,train,34.99,,,,actual_training_history
1970-12-04,train,34.99,,,,actual_training_history
1970-12-07,train,35.62,,,,actual_training_history
1970-12-08,train,35.25,,,,actual_training_history
1970-12-09,train,35.25,,,,actual_training_history
1970-12-10,train,37.19,,,,actual_training_history
1970-12-11,train,37.35,,,,actual_training_history
1970-12-14,train,37.35,,,,actual_training_history
1970-12-15,train,37.35,,,,actual_training_history
1970-12-16,train,37.35,,,,actual_training_history
1970-12-17,train,37.35,,,,actual_training_history
1970-12-18,train,37.35,,,,actual_training_history
1970-12-21,train,37.35,,,,actual_training_history
1970-12-22,train,37.35,,,,actual_training_history
1970-12-23,train,37.35,,,,actual_training_history
1970-12-24,train,37.35,,,,actual_training_history
1970-12-25,train,37.35,,,,actual_training_history
1970-12-28,train,37.35,,,,actual_training_history
1970-12-29,train,37.35,,,,actual_training_history
1970-12-30,train,37.35,,,,actual_training_history
1970-12-31,train,37.35,,,,actual_training_history
1971-01-01,train,37.35,,,,actual_training_history
1971-01-04,train,38.9,,,,actual_training_history
1971-01-05,train,38.9,,,,actual_training_history
1971-01-06,train,40.84,,,,actual_training_history
1971-01-07,train,40.24,,,,actual_training_history
1971-01-08,train,40.24,,,,actual_training_history
1971-01-11,train,42.15,,,,actual_training_history
1971-01-12,train,43.54,,,,actual_training_history
1971-01-13,train,43.54,,,,actual_training_history
1971-01-14,train,43.54,,,,actual_training_history
1971-01-15,train,43.54,,,,actual_training_history
1971-01-18,train,43.54,,,,actual_training_history
1971-01-19,train,43.54,,,,actual_training_history
1971-01-20,train,43.54,,,,actual_training_history
1971-01-21,train,43.54,,,,actual_training_history
1971-01-22,train,43.54,,,,actual_training_history
1971-01-25,train,43.54,,,,actual_training_history
1971-01-26,train,43.54,,,,actual_training_history
1971-01-27,train,43.54,,,,actual_training_history
1971-01-28,train,43.54,,,,actual_training_history
1971-01-29,train,43.54,,,,actual_training_history
1971-02-01,train,43.54,,,,actual_training_history
1971-02-02,train,38.5,,,,actual_training_history
1971-02-03,train,38.71,,,,actual_training_history
1971-02-04,train,38.88,,,,actual_training_history
1971-02-05,train,38.88,,,,actual_training_history
1971-02-08,train,42.35,,,,actual_training_history
1971-02-09,train,41.38,,,,actual_training_history
1971-02-10,train,41.38,,,,actual_training_history
1971-02-11,train,42.33,,,,actual_training_history
1971-02-12,train,43.75,,,,actual_training_history
1971-02-15,train,43.75,,,,actual_training_history
1971-02-16,train,43.75,,,,actual_training_history
1971-02-17,train,43.75,,,,actual_training_history
1971-02-18,train,43.75,,,,actual_training_history
1971-02-19,train,43.75,,,,actual_training_history
1971-02-22,train,43.75,,,,actual_training_history
1971-02-23,train,43.75,,,,actual_training_history
1971-02-24,train,43.75,,,,actual_training_history
1971-02-25,train,43.75,,,,actual_training_history
1971-02-26,train,43.75,,,,actual_training_history
1971-03-01,train,43.75,,,,actual_training_history
1971-03-02,train,38.92,,,,actual_training_history
1971-03-03,train,38.81,,,,actual_training_history
1971-03-04,train,38.81,,,,actual_training_history
1971-03-05,train,39.43,,,,actual_training_history
1971-03-08,train,42.25,,,,actual_training_history
1971-03-09,train,41.7,,,,actual_training_history
1971-03-10,train,41.7,,,,actual_training_history
1971-03-11,train,42.2,,,,actual_training_history
1971-03-12,train,43.8,,,,actual_training_history
1971-03-15,train,43.8,,,,actual_training_history
1971-03-16,train,43.8,,,,actual_training_history
1971-03-17,train,43.8,,,,actual_training_history
1971-03-18,train,43.8,,,,actual_training_history
1971-03-19,train,43.8,,,,actual_training_history
1971-03-22,train,43.8,,,,actual_training_history
1971-03-23,train,43.8,,,,actual_training_history
1971-03-24,train,43.8,,,,actual_training_history
1971-03-25,train,43.8,,,,actual_training_history
1971-03-26,train,43.8,,,,actual_training_history
1971-03-29,train,43.8,,,,actual_training_history
1971-03-30,train,43.8,,,,actual_training_history
1971-03-31,train,43.8,,,,actual_training_history
1971-04-01,train,37.44,,,,actual_training_history
1971-04-02,train,38.46,,,,actual_training_history
1971-04-05,train,39.65,,,,actual_training_history
1971-04-06,train,40.6,,,,actual_training_history
1971-04-07,train,40.6,,,,actual_training_history
1971-04-08,train,42.5,,,,actual_training_history
1971-04-09,train,42.5,,,,actual_training_history
1971-04-12,train,42.2,,,,actual_training_history
1971-04-13,train,42.2,,,,actual_training_history
1971-04-14,train,42.2,,,,actual_training_history
1971-04-15,train,42.2,,,,actual_training_history
1971-04-16,train,42.2,,,,actual_training_history
1971-04-19,train,42.2,,,,actual_training_history
1971-04-20,train,42.2,,,,actual_training_history
1971-04-21,train,42.2,,,,actual_training_history
1971-04-22,train,42.2,,,,actual_training_history
1971-04-23,train,42.2,,,,actual_training_history
1971-04-26,train,42.2,,,,actual_training_history
1971-04-27,train,42.2,,,,actual_training_history
1971-04-28,train,42.2,,,,actual_training_history
1971-04-29,train,42.2,,,,actual_training_history
1971-04-30,train,42.2,,,,actual_training_history
1971-05-03,train,38.75,,,,actual_training_history
1971-05-04,train,38.89,,,,actual_training_history
1971-05-05,train,40.1,,,,actual_training_history
1971-05-06,train,40.1,,,,actual_training_history
1971-05-07,train,40.3,,,,actual_training_history
1971-05-10,train,42.42,,,,actual_training_history
1971-05-11,train,42.33,,,,actual_training_history
1971-05-12,train,42.33,,,,actual_training_history
1971-05-13,train,42.33,,,,actual_training_history
1971-05-14,train,42.33,,,,actual_training_history
1971-05-17,train,42.33,,,,actual_training_history
1971-05-18,train,42.33,,,,actual_training_history
1971-05-19,train,42.33,,,,actual_training_history
1971-05-20,train,42.33,,,,actual_training_history
1971-05-21,train,42.33,,,,actual_training_history
1971-05-24,train,42.33,,,,actual_training_history
1971-05-25,train,42.33,,,,actual_training_history
1971-05-26,train,42.33,,,,actual_training_history
1971-05-27,train,42.33,,,,actual_training_history
1971-05-28,train,42.33,,,,actual_training_history
1971-05-31,train,42.33,,,,actual_training_history
1971-06-01,train,37.42,,,,actual_training_history
1971-06-02,train,37.42,,,,actual_training_history
1971-06-03,train,37.42,,,,actual_training_history
1971-06-04,train,38.85,,,,actual_training_history
1971-06-07,train,40.3,,,,actual_training_history
1971-06-08,train,42.56,,,,actual_training_history
1971-06-09,train,41.73,,,,actual_training_history
1971-06-10,train,42.45,,,,actual_training_history
1971-06-11,train,42.45,,,,actual_training_history
1971-06-14,train,43.98,,,,actual_training_history
1971-06-15,train,43.98,,,,actual_training_history
1971-06-16,train,43.98,,,,actual_training_history
1971-06-17,train,43.98,,,,actual_training_history
1971-06-18,train,43.98,,,,actual_training_history
1971-06-21,train,43.98,,,,actual_training_history
1971-06-22,train,43.98,,,,actual_training_history
1971-06-23,train,43.98,,,,actual_training_history
1971-06-24,train,43.98,,,,actual_training_history
