horizon,trial_number,value,state,timestamp_utc,elapsed_hms,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_max_delta_step,param_max_bin
5,109,99.5197195338108,TrialState.COMPLETE,2026-05-05T10:12:51Z,00:11:58,826,2,0.07093686367620095,0.6284250393656657,0.7354483228843886,1.2204473277492696,0.5314921023221945,0.00014712952775483326,0.5498504371176586,1.2897808814837162,256
5,110,99.86522703027411,TrialState.COMPLETE,2026-05-05T10:12:52Z,00:11:59,1083,2,0.10126953343142213,0.6110052868710859,0.7719610735262983,1.4891598034877183,7.125356660537193e-08,0.00021909293918034257,0.7296271544511617,2.462513414541945,256
5,111,96.70548573202306,TrialState.COMPLETE,2026-05-05T10:12:53Z,00:11:59,1120,2,0.064211627068685,0.6362658628678244,0.6955904153300282,1.1484218605051268,0.6254948882753936,0.00010262510370363795,0.14664251288575894,2.0487687362890346,256
5,112,96.71857957292976,TrialState.COMPLETE,2026-05-05T10:12:53Z,00:12:00,1104,2,0.07731655601002993,0.6663625486152088,0.7543778545657321,1.0892774689531692,0.1505149539150642,0.00017394109171575784,0.3589298822237914,2.164062760250226,256
5,113,94.03970849481752,TrialState.COMPLETE,2026-05-05T10:12:54Z,00:12:01,1130,2,0.11125828803437533,0.6256810630786916,0.8014117109197005,1.3855916900509524,0.6749372662684415,0.0008915629493407616,0.17024700652553126,1.3597414529093117,256
5,114,96.43940765466407,TrialState.COMPLETE,2026-05-05T10:12:55Z,00:12:01,1145,3,0.10869504310499672,0.6255385000681692,0.8020245159859275,1.3590125238535709,1.037239445387879,0.0009125560187830641,0.15929493159037006,1.377870108474873,256
5,115,98.20624724483788,TrialState.COMPLETE,2026-05-05T10:12:55Z,00:12:02,1171,2,0.09488828786696149,0.6113041060341954,0.7856318175115466,1.2429071308692932,1.7737032878153491,0.0003228169109195941,0.46148036742722676,1.051963851631533,256
5,116,99.3162488238963,TrialState.COMPLETE,2026-05-05T10:12:56Z,00:12:03,1196,3,0.08802515526225295,0.6505659855405834,0.8195594283509517,1.502527361222468,0.3766586987385609,0.0003998179818287977,0.5908489881800254,1.6952492015535314,256
5,117,99.11681728754203,TrialState.COMPLETE,2026-05-05T10:12:57Z,00:12:03,994,2,0.08233377079819088,0.6012411949214784,0.8041513674077739,1.3283372948472152,6.163616116704748,0.0002129664418540072,0.3271068427384236,0.653708136738026,256
5,118,116.73266962484166,TrialState.COMPLETE,2026-05-05T10:12:58Z,00:12:04,1139,2,0.11208529047294104,0.6416111637101248,0.7380878720098639,1.8197686400968631,3.198473003888739,0.00014506413003416608,0.002143425993876541,2.6814315859133795,256
5,119,100.65985231170895,TrialState.COMPLETE,2026-05-05T10:12:58Z,00:12:05,1075,2,0.07309556949484962,0.6341291667419451,0.725019513810706,1.6161813765155346,0.1603600869230907,0.0006590992874331374,0.8185659869616003,1.8397392371738293,256
